UserScreenName,UserName,Timestamp,Text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Luis Monroy,@luissmonroy,2021-03-19T20:30:00.000Z,"Más de 1 millones de veracruzanos tuvieron que irse a trabajar a las ciudades fronterizas y a Estados Unidos en el periodo neoliberal y eso paso en todo México precisó 
@lopezobrador_
 en la #mañanera 
@Notimex
@Notimex_TV
 #Notimex",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1372977436799991817/pu/img/MaxAwnH11iAo0YiH.jpg'],https://twitter.com/luissmonroy/status/1373008877831196682
Luis Monroy,@luissmonroy,2021-03-19T20:00:00.000Z,"El Presidente 
@lopezobrador_
 mencionó en la #mañanera que tanto Walmart como Bimbo se ampararon por la reforma eléctrica cuando ellos participan en empresas que suministran energía.
@Notimex
 @Notimex_TV
 #Notimex",,,,2,['https://pbs.twimg.com/ext_tw_video_thumb/1372976567022936064/pu/img/97K76hFjKxMS0J4K.jpg'],https://twitter.com/luissmonroy/status/1373001329535152129
Mario Rivera,@RiveraMarioCDMX,2021-03-19T19:39:01.000Z,"#LaMananera Disminuye #Delincuencia en #Veracruz 
 . 
@Notimex
 #Notimex #AMLO",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1372995684912205831/pu/img/q-WaVJADR2rYlVrs.jpg'],https://twitter.com/RiveraMarioCDMX/status/1372996045811105792
Luis Monroy,@luissmonroy,2021-03-19T19:30:30.000Z,"""La gente no sabía que Bimbo y Walmart tienen acciones en empresas eléctricas, que además del comercio también se dedican a la electricidad"" precisó el presidente 
@lopezobrador_
 en la #mañanera 
@Notimex
 @Notimex_TV
 #Notimex1:14
34 views",,,1,,[],https://twitter.com/luissmonroy/status/1372993906057617411
Luis Monroy,@luissmonroy,2021-03-19T19:30:00.000Z,"""La gente no sabía que Bimbo y Walmart tienen acciones en empresas eléctricas, que además del comercio también se dedican a la electricidad"" precisó el presidente 
@lopezobrador_
 en la #mañanera 
@Notimex
 @Notimex_TV
 #Notimex",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1372956467184164867/pu/img/CZqXVSg_xIgHBO6Z.jpg'],https://twitter.com/luissmonroy/status/1372993780182175746
Luis Monroy,@luissmonroy,2021-03-19T19:00:00.000Z,"""Decirle a los veracruzanos que ha estado actuando el gobierno del estado y el gobierno federal para tratar el asunto de feminicidios"" recalcó el presidente 
@lopezobrador_
 en la #mañanera 
@Notimex
 @Notimex_TV
 #Notimex",,,,1,['https://pbs.twimg.com/ext_tw_video_thumb/1372955611713912833/pu/img/L8lLRtBC7gr0_Ki9.jpg'],https://twitter.com/luissmonroy/status/1372986230539915265
Luis Monroy,@luissmonroy,2021-03-19T18:30:00.000Z,". 
@rosaicela_
 quién es la titular de la 
@SSPCMexico
 destacó que en el estado de Veracruz el secuestro disminuyó 56.62% y el robo 26.46%
@Notimex
 @Notimex_TV
 @lopezobrador_
 #Notimex #mañanera",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1372954433945006082/pu/img/1pN0bbWe1Qod0isq.jpg'],https://twitter.com/luissmonroy/status/1372978679874224130
Armando Pereda,@pereda__,2021-03-19T13:50:00.000Z,"Caen los niveles de contaminación del aire en India - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #CambioClimático https://notimex.mx/es/noticia/88863…GIF",,,,,['https://pbs.twimg.com/tweet_video_thumb/EwxlKQyVkAY-v-O.jpg'],https://twitter.com/pereda__/status/1372908213901873155
Armando Pereda,@pereda__,2021-03-19T13:20:00.000Z,"Invitan a reflexionar sobre el plástico de un solo uso - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #CambioClimáticoInvitan a reflexionar sobre el plástico de un solo uso
Ingresa a https://notimex.mx/
notimex.mx",,,,,['https://pbs.twimg.com/card_img/1375497630990667785/JLE83oBR?format=jpg&name=small'],https://twitter.com/pereda__/status/1372900664381116424
Armando Pereda,@pereda__,2021-03-19T12:50:00.000Z,"Demócratas proponen un ""Nuevo Acuerdo Verde"" contra cambio climático - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #Internacional https://notimex.mx/es/noticia/39146…GIF",,,,,[],https://twitter.com/pereda__/status/1372893114529112067
Armando Pereda,@pereda__,2021-03-19T12:20:00.000Z,"Científicos podrían predecir la acidificación de océanos - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #CambioClimático  https://notimex.mx/es/noticia/83921…GIF",,,,,['https://pbs.twimg.com/tweet_video_thumb/EwxTuw9VkAM2g2b.jpg'],https://twitter.com/pereda__/status/1372885564744101899
Armando Pereda,@pereda__,2021-03-19T11:50:00.000Z,"Lanzan campaña de respeto a derechos de trabajadoras del hogar - 
@Notimex
, Agencia de Noticias del Estado Mexicano #NotimexLanzan campaña de respeto a derechos de trabajadoras del hogar
Notimex México.- Con el fin de concientizar a la población sobre la difícil situación que viven las trabajadoras del hogar durante la epidemia de COVID-19, fue lanzada la campaña “Cuida a quien te...
noticiasdequeretaro.com.mx",,,,,[],https://twitter.com/pereda__/status/1372878015068172290
Armando Pereda,@pereda__,2021-03-19T11:20:00.000Z,"Preocupa #COVID19 a centro y sur de América: OMS - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #SaludPreocupa COVID-19 a centro y sur de América:OMS
Ingresa a https://notimex.mx/
notimex.mx",,,,,['https://pbs.twimg.com/card_img/1376581400078528516/qKoKJcXt?format=jpg&name=small'],https://twitter.com/pereda__/status/1372870465375457286
Jhosep Nav,@JhosepNav,2021-03-19T03:07:00.000Z,"Replying to 
@SanjuanaNotimex
 and 
@Notimex¡¡FUERA!!  La líder charra y corrupta del sindicato de #NOTIMEX",,1,1,1,[],https://twitter.com/JhosepNav/status/1372746399029329921
Mario Rivera,@RiveraMarioCDMX,2021-03-19T01:43:28.000Z,"""Por cuestiones externas, no estamos exentos de que se pueda presentar una nueva #Crisis económica"", comentó #LopezObrador en #lamananera 
. 
@Notimex
 #Notimex #AMLO",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1372725273527951361/pu/img/Mg2OdJVnxrh-69fE.jpg'],https://twitter.com/RiveraMarioCDMX/status/1372725375625744387
Armando Pereda,@pereda__,2021-03-18T22:13:53.000Z,"El presidente 
@lopezobrador_
 señaló que en la última etapa del periodo neoliberal empezaron a surgir los independientes para todo, como candidatos, sociedades civiles, articulistas, intelectuales. “Independientes del pueblo, no del poder”, afirmó. 
@Notimex
 #Notimex #Mañanera",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1372672538816352257/pu/img/tHbh1Xcrbo0bZomt.jpg'],https://twitter.com/pereda__/status/1372672631674171392
Viridiana Guerra,@Virygv,2021-03-18T22:12:05.000Z,"#SolucionAHuelgaYa #SOSNotimex #NotimexSUTNOTIMEX
@sutnotimex
 · Mar 18
Día 392 de #Huelga en @Notimex
NO existe ningún AMPARO que SUSPENDA la huelga en @Notimex, la cual fue declara LEGAL y EXISTENTE el 5 de marzo de 2020 por la #JFCA. Lamentamos que la directora, @SanjuanaNotimex, confunda a la opinión pública diciendo lo contrario.
Show this thread",🔴 ⚫,,2,5,"['https://pbs.twimg.com/profile_images/1214969922935119872/7tMTvwXw_mini.jpg', 'https://pbs.twimg.com/media/EwyW1qSW8AAVoyh?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EwyW2DUWgAUzsju?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EwyW2gjWgAEu9kH?format=jpg&name=360x360']",https://twitter.com/Virygv/status/1372672179507187718
Mario Rivera,@RiveraMarioCDMX,2021-03-18T21:37:52.000Z,"""Tiene la ciudadanía, el pueblo, la oportunidad de elegir bien, ahora que vienen las #Elecciones "", expresó #LopezObrador en #lamananera 
. 
@Notimex
 #Notimex #AMLO0:41
6 views",⬇,,,,[],https://twitter.com/RiveraMarioCDMX/status/1372663570429845505
Dante GS,@dante9630,2021-03-18T21:18:44.000Z,"Sanjuana Martínez perdió el rumbo en #Notimex destruyó una agencia del Estado MexicanoEn algún momento Sanjuana perdió el rumbo en Notimex
En menos de un año, Sanjuana Martínez, directora de Notimex acabo con el poco prestigio, contratos y los ingresos de la Agencia de Noticias.
sdpnoticias.com",,,,,['https://pbs.twimg.com/card_img/1377597394175590408/cfjvvhsl?format=jpg&name=small'],https://twitter.com/dante9630/status/1372658753649135620
Armando Pereda,@pereda__,2021-03-18T21:15:11.000Z,"El presidente 
@lopezobrador_
 señaló que México seguirá teniendo buenas relaciones con el gobierno de Estados Unidos y señaló que su homólogo Joe Biden es muy respetuoso. 
@Notimex
 #Notimex #Mañanera",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1372657754586804224/pu/img/Ke6kDs7ExutVSYjR.jpg'],https://twitter.com/pereda__/status/1372657860966948864
Armando Pereda,@pereda__,2021-03-18T20:33:11.000Z,"El presidente Andrés Manuel López Obrador aclaró que en su gobierno “no queremos dejar ninguna obra en proceso” al final del sexenio. 
@Notimex
 @lopezobrador_
 #Notimex #Mañanera",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1372647138350407681/pu/img/DtBF9aMtJOLkQrfI.jpg'],https://twitter.com/pereda__/status/1372647290645721092
Mario Rivera,@RiveraMarioCDMX,2021-03-18T20:05:23.000Z,"El #Presidente #LopezObrador expresó sus condolencias por el fallecimiento del pintor y escultor #VicenteRojo 
 #lamananera #AMLO #Notimex 
@Notimex",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1372639958457053194/pu/img/uVLVEMVePkOR_xNQ.jpg'],https://twitter.com/RiveraMarioCDMX/status/1372640295922327559
Hispanic Citizen,@US_Latino,2021-03-18T16:16:37.000Z,"This seems important. 

#NotimexFreedom House
@freedomhouse
 · Mar 18
Earlier this year @Article19mex urged @CNDH to investigate revelations that @NOTIMEX director used public resources to attack journalists and former employees. Now, CNDH has closed the case without a proper investigation. https://article19.org/resources/article-19-calls-for-resignation-of-notimex-director-after-further-evidence-of-coordinated-campaigns-against-critics/…",,,,,['https://pbs.twimg.com/profile_images/1333887826727940097/iJDfgQ2M_mini.jpg'],https://twitter.com/US_Latino/status/1372582723257208832
Luis Monroy,@luissmonroy,2021-03-18T16:00:02.000Z,"En la #mañanera el Presidente 
@lopezobrador_
 envía el pésame a familiares, amigos y a toda la comunidad cultural de méxico por el fallecimiento de Vicente Rojo.
@Notimex
 @Notimex_TV
 #Notimex",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1372552858856525824/pu/img/m59ZTJOyzahJCyZD.jpg'],https://twitter.com/luissmonroy/status/1372578551900164096
Armando Pereda,@pereda__,2021-03-18T16:00:02.000Z,"#México ha avanzado en la educación en últimos 15 años, señala informe - 
@Notimex
, Agencia de Noticias del Estado Mexicano #NotimexMéxico ha avanzado en la educación en últimos 15 años, señala informe
Ingresa a https://notimex.mx/
notimex.mx",,,,,[],https://twitter.com/pereda__/status/1372578550054805508
Luis Monroy,@luissmonroy,2021-03-18T15:30:01.000Z,"El Presidente 
@lopezobrador_
 habla de un campo que se descubrió y que tiene mucho potencial, mucho petróleo además de anunciar su gira de este fin de semana. 
@Notimex
 @Notimex_TV
 #Notimex #mañanera",,,1,,['https://pbs.twimg.com/ext_tw_video_thumb/1372551806031699969/pu/img/suSDW2FUNYdPJzI6.jpg'],https://twitter.com/luissmonroy/status/1372570995660230661
Armando Pereda,@pereda__,2021-03-18T15:20:00.000Z,"Advierten sobre extinción de especies de abejas en #México - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #Internacional https://notimex.mx/es/noticia/8979GIF",,,,,[],https://twitter.com/pereda__/status/1372568475676200960
Armando Pereda,@pereda__,2021-03-18T14:50:00.000Z,"Abordan en La Salle México temas para la modernización de la educación - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #México https://notimex.mx/es/noticia/29310…GIF",,,,,['https://pbs.twimg.com/tweet_video_thumb/EwtO4OwVIAIvj2i.jpg'],https://twitter.com/pereda__/status/1372560925559943171
Armando Pereda,@pereda__,2021-03-18T14:20:00.000Z,"Restricciones al comercio son la principal amenaza a la economía: OCDE - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #Internacional https://notimex.mx/es/noticia/11837…GIF",,,,,[],https://twitter.com/pereda__/status/1372553376064434177
Armando Pereda,@pereda__,2021-03-18T13:50:00.000Z,"México tiene 45 centros para atender la violencia contra las mujeres - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #Estados https://notimex.mx/es/noticia/26608…",,,,,['https://pbs.twimg.com/media/EwtLr8HU8AAxbjK?format=jpg&name=small'],https://twitter.com/pereda__/status/1372545826505945089
Armando Pereda,@pereda__,2021-03-18T01:20:16.000Z,"El gobernador de Puebla, 
@MBarbosaMX
, dio a conocer los resultados del Programa Nacional de Reconstrucción en su estado. Hubo “454 monumentos afectados, es un proceso largo, no es fácil, la reconstrucción con los materiales originales”, dijo. 
@Notimex
 #Notimex #Mañanera",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1372356913548070912/pu/img/8mTxZpYx3WJv3GX2.jpg'],https://twitter.com/pereda__/status/1372357151016947719
Armando Pereda,@pereda__,2021-03-18T01:00:00.000Z,"El gobernador de Oaxaca, 
@alejandromurat
, indicó que con el Programa Nacional de Reconstrucción se pudieron atender entre el 2019 y el 2020 17 mil 551 acciones con una inversión de seis mil 916 millones de pesos. 
@Notimex
 #Notimex #Mañanera",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1372351924104691713/pu/img/YYLfbg3SfPMx1IID.jpg'],https://twitter.com/pereda__/status/1372352048813862914
Mario Rivera,@RiveraMarioCDMX,2021-03-18T00:19:41.000Z,"""Están desatados los de la #Prensa fifí. En su desesperación, mienten como respiran"", expresó el presidente 
@lopezobrador_
 en #LaMananeraDeAMLO 
. 
@Notimex
 #Notimex #AMLO",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1372341697015910400/pu/img/pVce6nD121do0l9n.jpg'],https://twitter.com/RiveraMarioCDMX/status/1372341902687764484
Mario Rivera,@RiveraMarioCDMX,2021-03-18T00:16:16.000Z,"Marina #desmiente al #periodico Reforma sobre el tema del #sargazo 
. #LaMananeraDeAMLO #Notimex 
@Notimex
 #AMLO1:34
10 views",⬇,,,,[],https://twitter.com/RiveraMarioCDMX/status/1372341045774585858
Excélsior,@Excelsior,2021-03-17T21:58:16.000Z,"#Notimex aclaró que su directora Sanjuana Martínez Montemayor no recibió ningún apercibimiento y no existe una instrucción de la autoridad laboral para convocar a la Junta de Gobierno.Notimex ratifica compromiso para solucionar huelga
La agencia rechazó que su representación hubiera incumplido en asistir a la reunión del martes con Olga Sánchez Cordero, Luisa María Alcalde y el vocero preside
excelsior.com.mx",,3,45,72,['https://pbs.twimg.com/card_img/1377383409803218955/gndQYckX?format=jpg&name=small'],https://twitter.com/Excelsior/status/1372306314165170178
Dante GS,@dante9630,2021-03-17T21:55:25.000Z,"CNDH omite investigar violaciones de Derechos Humanos e incumple con sus obligaciones en la demanda contra la directiva de #Notimex por intentar acallar voces críticas al gobierno de la 4T.  https://articulo19.org/cndh-omite-investigar-violaciones-de-derechos-humanos-e-incumple-con-sus-obligaciones/… 
@article19mex
 #CNDHCNDH omite investigar violaciones de Derechos Humanos e incumple con sus obligaciones
Ciudad de México, a 17 de marzo de 2021. La Comisión Nacional de Derechos Humanos, (CNDH) incumplió con su obligación de investigar violaciones de derechos humanos a la libertad de expresión y a la…
articulo19.org",,,,,['https://pbs.twimg.com/card_img/1377316839743754241/afd7mOcP?format=jpg&name=small'],https://twitter.com/dante9630/status/1372305596993658880
Mario Rivera,@RiveraMarioCDMX,2021-03-17T21:48:02.000Z,"""La labor de un dirigente y de un gobernante tiene que ver con la creación de conciencia, con el cambio de mentalidad"", comentó 
@lopezobrador_
 . #LaMananeraDeAMLO 
@Notimex
 #Notimex #AMLO",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1372303309923610627/pu/img/HN28UEDlh8ngggV-.jpg'],https://twitter.com/RiveraMarioCDMX/status/1372303742264033283
Mario Rivera,@RiveraMarioCDMX,2021-03-17T21:43:43.000Z,"La #JefaDeGobierno 
@Claudiashein
 habló en #LaMananeraDeAMLO sobre el tema del viacrucis de #Iztapalapa 
. #Notimex 
@Notimex
 #AMLO",⬇,,,1,['https://pbs.twimg.com/ext_tw_video_thumb/1372302477882757126/pu/img/hXO7QybxJ70LPTcc.jpg'],https://twitter.com/RiveraMarioCDMX/status/1372302653796061189
Armando Pereda,@pereda__,2021-03-17T15:30:01.000Z,"Sugieren que es buen tiempo para aplicar un impuesto al carbono - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #CambioClimáticoSugieren que es buen tiempo para aplicar un impuesto al carbono
Ingresa a https://notimex.mx/
notimex.mx",,,,,['https://pbs.twimg.com/card_img/1377153036393476101/71Hau6Ul?format=jpg&name=small'],https://twitter.com/pereda__/status/1372208607689723905
Armando Pereda,@pereda__,2021-03-17T15:00:00.000Z,"Abe pide prepararse para ""nuevas olas"" de contagios por #COVID19 - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #Internacional https://notimex.mx/es/noticia/76769…",,,,,['https://pbs.twimg.com/media/EwryoiAVIAA5BH3?format=jpg&name=small'],https://twitter.com/pereda__/status/1372201056386613250
Armando Pereda,@pereda__,2021-03-17T14:30:00.000Z,"Mezcal, emblema de la gastronomía mexicana que conquista paladares - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #Estados https://notimex.mx/es/noticia/8686GIF",,,,,['https://pbs.twimg.com/tweet_video_thumb/Ewrwg1EUYAMNDGL.jpg'],https://twitter.com/pereda__/status/1372193505880068105
Armando Pereda,@pereda__,2021-03-17T14:00:01.000Z,"Panamá lucha contra tala; decomisa 43 metros cúbicos de madera - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #CambioClimático https://notimex.mx/es/noticia/70794…GIF",,,,,[],https://twitter.com/pereda__/status/1372185958989324288
Armando Pereda,@pereda__,2021-03-17T13:30:00.000Z,"Pide Ifetel no saturar la red y priorizar tráfico esencial ante #COVID19 - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #Economía https://notimex.mx/es/noticia/5372GIF",,,,,['https://pbs.twimg.com/tweet_video_thumb/EwrupjWU8AMQoHx.jpg'],https://twitter.com/pereda__/status/1372178404879966212
Armando Pereda,@pereda__,2021-03-17T12:57:12.000Z,"Fundar afirma que deben fortalecerse a las áreas naturales protegidas - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #CambioClimático https://elsiglodetorreon.com.mx/noticia/1709819.fundar-afirma-que-deben-fortalecerse-a-las-areas-naturales-protegidas.html…",,,,1,['https://pbs.twimg.com/media/EwrtYL1UYAAODme?format=jpg&name=small'],https://twitter.com/pereda__/status/1372170149826949120
Dante GS,@dante9630,2021-03-17T02:08:06.000Z,"Sigue la dirección de #Notimex faltando a las mesas para resolver el conflicto.SUTNOTIMEX
@sutnotimex
 · Mar 16
Posponen mesa de alto nivel para resolver conflicto en @Notimex, faltó su representación

https://la-prensa.com.mx/mexico/posponen-mesa-de-alto-nivel-para-resolver-conflicto-en-notimex-falto-su-representacion-6484284.html…",,,5,10,['https://pbs.twimg.com/profile_images/1214969922935119872/7tMTvwXw_mini.jpg'],https://twitter.com/dante9630/status/1372006801701474304
Armando Pereda,@pereda__,2021-03-17T01:20:07.000Z,"El subsecretario de Prevención y Promoción de la Salud, 
@HLGatell
, informó que actualmente la ocupación hospitalaria a nivel nacional está al 24 por ciento. 
@Notimex
 #Notimex",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1371994631961862145/pu/img/lVquHiLs9ICyfvFq.jpg'],https://twitter.com/pereda__/status/1371994724194689030
Mario Rivera,@RiveraMarioCDMX,2021-03-16T23:56:10.000Z,"#Covid_19 Arribo deb200 mil #vacunqs #SputnikV 
. 
@Notimex
 #Notimex #AMLO  #LaMananeraDeAMLO",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1371973080256503810/pu/img/4NyUtYEX3gWIqB5-.jpg'],https://twitter.com/RiveraMarioCDMX/status/1371973596608921601
Mario Rivera,@RiveraMarioCDMX,2021-03-16T23:54:46.000Z,"Informe de la distribución de un millón de #Vacunas #Sinovac procedentes de #China 
. 
@Notimex
 #Notimex #AMLO",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1371972736826884098/pu/img/COiKi327DjZlUEdk.jpg'],https://twitter.com/RiveraMarioCDMX/status/1371973247563096065
Mario Rivera,@RiveraMarioCDMX,2021-03-16T23:50:45.000Z,"#Covid_19 Recientes arribos de #Vacunas a #Mexico 
. Léelo en 
@Notimex
 #Notimex #AMLO",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1371971777329500160/pu/img/w99CYpgTXiDwk1Yn.jpg'],https://twitter.com/RiveraMarioCDMX/status/1371972234256990208
Mario Rivera,@RiveraMarioCDMX,2021-03-16T20:40:20.000Z,"#COVID19 Casos incidentes y activos estimados y personas recuperadas por semana epidemiológica 
 . 
@Notimex
 #Notimex #AMLO #Mexico1:29
6 views",⬇,,,,[],https://twitter.com/RiveraMarioCDMX/status/1371924316338728967
Mario Rivera,@RiveraMarioCDMX,2021-03-16T20:14:05.000Z,"#LaMananeraDeAMLO En #Mexico ""cerca de 87% de personas con #Covid_19 que están hospitalizadas no están intubadas"" , explicó López-Gatell 
. #Notimex 
@Notimex
 #AMLO",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1371917193907220487/pu/img/xB62qAStVA9lUVZg.jpg'],https://twitter.com/RiveraMarioCDMX/status/1371917710339244037
Mario Rivera,@RiveraMarioCDMX,2021-03-16T20:09:38.000Z,"#LaMananeraDeAMLO #Covid_19 Estrategia Nacional de #vacunacion 
. 
@Notimex
 #Notimex #AMLO",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1371916001118404610/pu/img/ZNb-4ivIgSuvqgSa.jpg'],https://twitter.com/RiveraMarioCDMX/status/1371916589742837760
Mario Rivera,@RiveraMarioCDMX,2021-03-16T20:08:22.000Z,"#Covid_19 ""No toda defunción en una persona vacunada se explica por la vacuna"" , reiteró Hugo López-Gatell en #LaMananeraDeAMLO . 
@Notimex
 #Notimex #AMLO",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1371915698293837830/pu/img/vQj3njw4sSV5jR67.jpg'],https://twitter.com/RiveraMarioCDMX/status/1371916270455623690
Armando Pereda,@pereda__,2021-03-16T12:50:00.000Z,"¿Qué es el esprúe tropical? - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #Salud https://notimex.mx/es/noticia/100868…GIF",,,,,['https://pbs.twimg.com/tweet_video_thumb/EwkLAZWUYAUvcF9.jpg'],https://twitter.com/pereda__/status/1371805950764490757
Armando Pereda,@pereda__,2021-03-16T12:20:00.000Z,"Nuevas reglas limitarían inversión privada en mercado eléctrico: Fitch - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #Economía https://24-horas.mx/2020/05/28/nuevas-reglas-limitarian-inversion-privada-en-mercado-electrico-fitch/…",,,,,['https://pbs.twimg.com/media/EwkXiZ6VgAMDL1G?format=png&name=small'],https://twitter.com/pereda__/status/1371798400996368386
Armando Pereda,@pereda__,2021-03-16T11:50:00.000Z,"Vinculan enfermedad de Alzheimer con contaminación del aire - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #CambioClimático https://notimex.mx/es/noticia/81506…GIF",,,,,['https://pbs.twimg.com/tweet_video_thumb/EwkHpUFVoAQKjkN.jpg'],https://twitter.com/pereda__/status/1371790851194650626
Armando Pereda,@pereda__,2021-03-16T11:20:00.000Z,"#Cambioclimático provoca disminución de elefantes marinos en México - 
@Notimex
, Agencia de Noticias del Estado Mexicano #NotimexCambio climático provoca disminución de elefantes marinos en México
Ingresa a https://notimex.mx/
notimex.mx",,,,,[],https://twitter.com/pereda__/status/1371783301644439560
Mario Rivera,@RiveraMarioCDMX,2021-03-16T02:12:38.000Z,"#AMLO #Notimex #Lamananera"" Es de dominio público que el papá de Claudio X Gonzáles fue asesor de Salinas de Gortari y la familia tiene acciones en empresas de generación de energía eléctrica"", comentó el presidente  
@lopezobrador_
 . #Presidente1:47
21 views",,,,,[],https://twitter.com/RiveraMarioCDMX/status/1371645553034035201
Mario Rivera,@RiveraMarioCDMX,2021-03-16T01:28:37.000Z,"Avance en la construcción de la refinería de Dos Bocas 
. 
@Notimex
 #Notimex #Mexico #mananera",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1371631008043393032/pu/img/GwYN6zW9iXDKpNwI.jpg'],https://twitter.com/RiveraMarioCDMX/status/1371634476296630274
Mario Rivera,@RiveraMarioCDMX,2021-03-16T01:28:22.000Z,"Reporte semanal / Construcción del Tren Interurbano México-Toluca 
. 
@Notimex
 #Notimex #AMLO #Mexico",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1371631007821094915/pu/img/fh2ZeLnwJ1ep-h3p.jpg'],https://twitter.com/RiveraMarioCDMX/status/1371634411532386308
Mario Rivera,@RiveraMarioCDMX,2021-03-16T01:20:21.000Z,"Avances del Proyecto Ecológico Lago de Texcoco
. 
@Notimex
 #Notimex #AMLO #mananera",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1371631008810991617/pu/img/J1M1sXdGg5ZKHmia.jpg'],https://twitter.com/RiveraMarioCDMX/status/1371632395758223364
Mario Rivera,@RiveraMarioCDMX,2021-03-16T00:11:21.000Z,"Avance de obras / Corredor Interoceánico 
. #Lamananera 
@Notimex
 #AMLO #Notimex",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1371612555316183042/pu/img/e70pYnYgBkQf77oK.jpg'],https://twitter.com/RiveraMarioCDMX/status/1371615033327808519
Armando Pereda,@pereda__,2021-03-15T20:43:53.000Z,"Reporte de avances del 
@TrenMayaMX
, semana 30 de 157. Al día de hoy, en los cuatro tramos, se han generado 40 mil 974 empleos. 
@Notimex
 #Notimex #Mañanera",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1371562703345446917/pu/img/8kMX06HpZWZfIdNv.jpg'],https://twitter.com/pereda__/status/1371562819095695363
Armando Pereda,@pereda__,2021-03-15T20:37:04.000Z,"Avance de la construcción de la refinería de Dos Bocas. En el area de plantas químicas de proceso iniciaron los trabajos de precolado en marcos en la planta de alquilación. Se realizan trabajos de fabricación de tuberías subterráneas. 
@Notimex
 #Notimex #Mañanera",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1371560985610256384/pu/img/_DwK8tWSuvPEiFax.jpg'],https://twitter.com/pereda__/status/1371561104078336000
Mario Rivera,@RiveraMarioCDMX,2021-03-15T20:34:48.000Z,"#Lamananera Quién es quién en los precios de la #gasolina 
. 
@Notimex
 #Notimex #AMLO",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1371560370578542593/pu/img/f8S7EJNBTc_Q6ZQe.jpg'],https://twitter.com/RiveraMarioCDMX/status/1371560535884509185
Armando Pereda,@pereda__,2021-03-15T16:00:02.000Z,"UNAM, aliada del desarrollo académico de Yucatán, dice Enrique Graue - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #MéxicoUNAM, aliada del desarrollo académico de Yucatán, dice Enrique Graue
Ingresa a https://notimex.mx/
notimex.mx",,,,,[],https://twitter.com/pereda__/status/1371491388215336963
Armando Pereda,@pereda__,2021-03-15T15:20:00.000Z,"Planean reforestación de zona afectada por incendio en Querétaro - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #Estados https://notimex.mx/es/noticia/40781…GIF",,,,,[],https://twitter.com/pereda__/status/1371481311731417091
